;wfood;totexp;age;size;town;sex
9990;0.633965990880481;319973;32;4;2;man
9991;0.333536504571353;981110;50;6;2;man
9992;0.284075258606617;869854;58;2;2;woman
9993;0.346340819893803;1819260;40;4;2;man
9994;0.405287060994807;221068;75;1;1;woman
9995;0.344737776725465;160493;48;1;1;woman
9996;0.11111408677022;1941680;26;3;1;man
9997;0.353473378950017;667592;32;5;1;man
9998;0.404259432824443;543077;46;3;1;man
9999;0.405719997966825;590210;63;2;1;man
10000;0.641975308641975;135432;61;2;1;man
